Responsibilities,Role,UNIQUE ID,Role Person,Avg_SkillScore,Cluster,NO,ROLE,LAMA KERJA BERJALAN,GRADE,Durasi Bulan,"Technical Score (29,06%)","Personal Evaluation Score (49,17%)","Discipline Score (15,06%)",Development Score (7%),Expert Judgement,Capability Score,scoring_eval,job_count,d,finalscore,finalscore_scaled
Optimize AI model inference,AI Engineer,66d21701,Data Analyst,2.608695652173913,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963,0.0,35.55652406042174,35.55652406042174,0.33848477682502565
Optimize AI model inference,AI Engineer,6de6b041,Data Scientist,2.6956521739130435,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827,7.0,41.71145935273914,41.71145935273914,0.5567951780433185
Optimize AI model inference,AI Engineer,6e0778a1,Data Scientist,2.5217391304347827,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558,2.0,31.68711784870435,31.68711784870435,0.20124017839505162
Optimize AI model inference,AI Engineer,6fb8c1a0,Data Scientist,2.3043478260869565,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224,0.0,38.366896365460875,38.366896365460875,0.4381663293267531
Optimize AI model inference,AI Engineer,7176fcb0,Data Engineer,2.130434782608696,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781,10.0,42.980366587126085,42.980366587126085,0.6018022551759699
Optimize AI model inference,AI Engineer,77571f19,Data Analyst,1.2608695652173914,2,54,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,77.8103933242,100.0,100.0,5.536442394,1.0,79.32087607,79.32087607,0.0,42.63267301275217,42.63267301275217,0.5894698552208744
Optimize AI model inference,AI Engineer,7L762383,Data Analyst,2.739130434782609,0,59,DATA ANALYST,1 tahun 10 bulan,MIDDLE,22,63.2588118579,88.5,94.96527778,2.554920958,1.0,68.65055253,68.65055253,0.0,37.672184145247826,37.672184145247826,0.41352546856656486
Optimize AI model inference,AI Engineer,7b6d04c9,Data Analyst,2.391304347826087,3,2,DATA ANALYST,4 tahun 5 bulan,MIDDLE,53,73.2388159429,86.0,100.0,4.742239915,1.0,70.9884555,70.9884555,4.0,38.74779445847826,38.74779445847826,0.451676465755596
Optimize AI model inference,AI Engineer,7ba9df08,Data Analyst,2.347826086956522,0,25,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,56.631039916,92.5,96.35416667,0.0,1.2,82.079429,82.079429,0.0,44.605575630869566,44.605575630869566,0.6594470591507735
Optimize AI model inference,AI Engineer,7d317bd2,Data Scientist,1.2173913043478262,2,90,DATA ANALYST,4 tahun 4 bulan,JUNIOR,52,63.7458566762,86.5,86.37152778,3.794124597,1.0,67.4194445,67.4194445,6.0,36.30447949804348,36.30447949804348,0.3650141299255238
Optimize AI model inference,AI Engineer,7dc30989,Data Scientist,3.3043478260869565,1,73,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,92.1873832863,90.0,0.0,8.045322081,1.0,76.69106422,76.69106422,4.0,42.19930751486087,42.19930751486087,0.5740987438727331
Optimize AI model inference,AI Engineer,7fe7bd2c,Data Scientist,2.6956521739130435,0,65,DATA SCIENTIST,2 tahun 2 bulan,JUNIOR,26,39.5228291321,89.5,99.30555556,6.121971713,1.0,63.07245784,63.07245784,5.0,34.695359176939135,34.695359176939135,0.3079399794714524
Optimize AI model inference,AI Engineer,8126543f,Data Scientist,2.1739130434782608,0,85,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,63.1813433708,90.0,99.30555556,6.700326893,1.0,70.28096361,70.28096361,0.0,38.27064984373478,38.27064984373478,0.4347525457894809
Optimize AI model inference,AI Engineer,8387045b,Data Scientist,3.6956521739130435,1,69,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,85.768554505,94.0,98.61111111,53.90204421,1.2,99.0,99.0,10.0,54.20695652173914,54.20695652173914,1.0
Optimize AI model inference,AI Engineer,859bd42e,Data Scientist,2.8260869565217392,0,95,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,91.9510387488,95.0,100.0,9.232623263,1.0,81.52852324,81.52852324,1.0,44.53837818676522,44.53837818676522,0.6570636220736081
Optimize AI model inference,AI Engineer,85e8c8f1,Data Scientist,2.4782608695652173,0,105,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,86.9119456117,93.0,100.0,3.409887033,1.1,86.02380765,86.02380765,0.0,46.757400663195654,46.757400663195654,0.7357704912987989
Optimize AI model inference,AI Engineer,8K760816,Data Analyst,1.8695652173913044,0,15,DATA ANALYST,2 tahun 8 bulan,MIDDLE,32,52.4918446546,98.5,100.0,3.455357726,1.0,70.91183125,70.91183125,8.0,38.461966214673915,38.461966214673915,0.4415383772752291
Optimize AI model inference,AI Engineer,9ab9d681,Data Scientist,3.608695652173913,1,18,DATA SCIENTIST,3 tahun 0 bulan,MIDDLE,36,31.3339898458,92.0,100.0,52.63227356,1.0,68.97507879,68.97507879,3.0,38.25287871522174,38.25287871522174,0.43412221874109974
Optimize AI model inference,AI Engineer,a016ffe0,Data Scientist,3.130434782608696,1,26,DATA SCIENTIST,3 tahun 1 bulan,MIDDLE,37,82.0345763308,64.0,34.49197861,6.239432544,1.2,71.75887324,71.75887324,3.0,39.503507165026086,39.503507165026086,0.4784809626896492
Optimize AI model inference,AI Engineer,a20ce132,Data Analyst,3.739130434782609,1,22,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,84.2864145654,95.0,98.61111111,10.2440888,1.2,95.23244671,95.23244671,0.0,52.23058806064783,52.23058806064783,0.9298998655218076
Optimize AI model inference,AI Engineer,a77b4e68,Data Scientist,1.4782608695652173,2,80,MGT,2 tahun 5 bulan,-,29,80.6774626521,90.0,100.0,29.57650728,1.0,78.85832029,78.85832029,0.0,42.48969236239565,42.48969236239565,0.5843984512721202
Optimize AI model inference,AI Engineer,a9fcd0c5,Data Analyst,1.391304347826087,2,23,DATA ANALYST,2 tahun 1 bulan,MIDDLE,25,86.9994864617,91.5,100.0,7.075545771,1.1,85.847875,85.847875,9.0,46.153286793478266,46.153286793478266,0.71434307817162
Optimize AI model inference,AI Engineer,ae73e946,Data Analyst,1.3043478260869565,2,72,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,83.7572654062,85.0,97.91666667,10.90515878,1.0,74.34235311,74.34235311,7.0,40.01449062656088,40.01449062656088,0.49660511821778497
Optimize AI model inference,AI Engineer,afb96c1d,Data Analyst,2.347826086956522,0,19,DATA ANALYST,2 tahun 8 bulan,JUNIOR,32,77.4700746967,84.5,100.0,6.630101873,1.0,71.7649257,71.7649257,2.0,39.13888888186957,39.13888888186957,0.46554825748529377
Optimize AI model inference,AI Engineer,aff5a1f7,Data Engineer,3.0434782608695654,3,96,DATA ENGINEER,2 tahun 7 bulan,JUNIOR,31,69.9306139125,90.0,98.61111111,7.174163182,1.2,86.72069722,86.72069722,0.0,47.3924043092087,47.3924043092087,0.7582935389268093
Optimize AI model inference,AI Engineer,b0519d51,Data Scientist,2.260869565217391,0,43,DATA SCIENTIST,4 tahun 1 bulan,JUNIOR,49,66.8638392858,92.0,99.30555556,4.723839233,1.1,79.24054742,79.24054742,0.0,43.06009882825217,43.06009882825217,0.6046302910079626
Optimize AI model inference,AI Engineer,b7ddf289,Artificial Intelligence Engineer,2.9565217391304346,1,44,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,78.282819795,95.0,100.0,11.82325385,1.0,77.94660283,77.94660283,9.0,42.70126471729131,42.70126471729131,0.5919027455482311
Optimize AI model inference,AI Engineer,be2d891b,Data Scientist,3.739130434782609,1,14,AI ENGINEER,2 tahun 3 bulan,JUNIOR,27,70.2197654063,95.0,0.0,0.33375087,1.3,92.33751534,92.33751534,3.0,50.696274434547824,50.696274434547824,0.8754790459030084
Optimize AI model inference,AI Engineer,beb45f59,Data Analyst,1.1304347826086956,2,68,DATA ANALYST,3 tahun 4 bulan,MIDDLE,40,86.1330823996,80.0,98.61111111,6.436879162,1.0,71.94756403,71.94756403,2.0,38.66351328372608,38.66351328372608,0.4486870830567619
Optimize AI model inference,AI Engineer,c0b0190c,Data Analyst,3.739130434782609,1,17,DATA SCIENTIST,6 tahun 5 bulan,MIDDLE,77,29.2835988563,84.0,22.19251337,4.068139436,1.0,53.16264673,53.16264673,29.0,29.93359407124783,29.93359407124783,0.13904415825489247
Optimize AI model inference,AI Engineer,c13b7f6c,Data Analyst,1.391304347826087,2,34,DATA ANALYST,3 tahun 1 bulan,MIDDLE,37,87.4991246496,90.0,100.0,12.60600857,1.0,78.2842696,78.2842696,8.0,42.144575931478265,42.144575931478265,0.5721574604375549
Optimize AI model inference,AI Engineer,c4acf473,Data Analyst,1.826086956521739,3,107,DATA ANALYST,2 tahun 9 bulan,JUNIOR,33,79.9589169,86.5,93.31597222,0.0,1.0,72.02498398,72.02498398,0.0,39.031502378965214,39.031502378965214,0.46173934814326684
Optimize AI model inference,AI Engineer,c5c364b3,Data Analyst,2.1739130434782608,0,60,DATA ANALYST,1 tahun 1 bulan,JUNIOR,13,40.932846055,100.0,16.57754011,1.742317797,1.0,64.65542017,64.65542017,0.0,35.289111820534785,35.289111820534785,0.3289998885836706
Optimize AI model inference,AI Engineer,c615b19e,Data Engineer,2.8260869565217392,3,63,DATA SCIENTIST,4 tahun 4 bulan,JUNIOR,52,71.0338060221,88.0,96.52777778,3.953496176,1.0,70.97960925,70.97960925,9.0,38.94745377206522,38.94745377206522,0.45875821443141773
Optimize AI model inference,AI Engineer,ccc8525a,Data Scientist,3.391304347826087,1,47,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,75.7084500467,90.0,0.0,0.0,1.0,70.11863666,70.11863666,16.0,38.756790473278265,38.756790473278265,0.45199554686808247
Optimize AI model inference,AI Engineer,cdb6bf28,Artificial Intelligence Engineer,4.260869565217392,1,6,AI ENGINEER,7 tahun 1 bulan,MIDDLE,85,81.6822187204,91.0,0.0,3.667866596,1.3,95.09100733,95.09100733,14.0,52.40084258055217,52.40084258055217,0.9359386507866889
Optimize AI model inference,AI Engineer,cf9338b5,Data Scientist,2.391304347826087,0,74,DATA SCIENTIST,1 tahun 0 bulan,BASIC,12,82.0043154762,90.0,35.29411765,3.321482848,1.0,72.67275856,72.67275856,8.0,39.640475080278264,39.640475080278264,0.4833390999587866
Optimize AI model inference,AI Engineer,d08b974d,Data Analyst,1.826086956521739,0,86,DATA ANALYST,2 tahun 9 bulan,MIDDLE,33,58.8772058825,93.5,97.91666667,0.871158899,1.0,69.7799626,69.7799626,0.0,37.84164104756522,37.84164104756522,0.41953596300349183
Optimize AI model inference,AI Engineer,d8c9672c,Data Analyst,3.5217391304347827,1,82,DATA ANALYST,2 tahun 4 bulan,MIDDLE,28,73.7417775442,90.5,95.05208333,9.595209262,1.0,73.7469197,73.7469197,0.0,40.74108483230435,40.74108483230435,0.5223768063095734
Optimize AI model inference,AI Engineer,ecc200ca,Data Engineer,2.4347826086956523,3,56,DATA ENGINEER,1 tahun 9 bulan,MIDDLE,21,71.0850840338,89.0,99.30555556,5.758942974,1.2,86.333236,86.333236,2.0,46.90096290608696,46.90096290608696,0.7408625238477875
Optimize AI model inference,AI Engineer,eed0f189,Data Analyst,2.347826086956522,3,45,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,69.240079365,96.0,70.49910873,48.01347408,1.0,79.53001534,79.53001534,4.0,43.25438639106957,43.25438639106957,0.6115215081818187
Optimize AI model inference,AI Engineer,f007ee36,Artificial Intelligence Engineer,2.260869565217391,0,70,AI ENGINEER,2 tahun 0 bulan,MIDDLE,24,40.1500350142,90.0,99.30555556,2.332863117,1.3,81.80872206,81.80872206,2.0,44.421231387452174,44.421231387452174,0.6529085231903766
Optimize AI model inference,AI Engineer,f2f08a05,Data Engineer,1.6956521739130435,3,94,DATA ENGINEER,2 tahun 5 bulan,JUNIOR,29,59.4675711954,87.0,99.30555556,7.027424482,1.2,81.33092925,81.33092925,1.0,43.902349024239136,43.902349024239136,0.6345042002335574
Optimize AI model inference,AI Engineer,f6f88029,Data Analyst,1.173913043478261,2,100,MGT,4 tahun 3 bulan,-,51,4.3391106446,90.0,78.20855615,6.010278684,1.0,48.76020407,48.76020407,0.0,26.394647287534784,26.394647287534784,0.013520679038640161
Optimize AI model inference,AI Engineer,fbc7621c,Data Scientist,2.1739130434782608,0,93,DATA SCIENTIST,8 tahun 6 bulan,MIDDLE,102,58.3732609713,75.0,100.0,12.17940809,1.0,62.37965806,62.37965806,0.0,34.08295790223478,34.08295790223478,0.28621861902852824
Optimize AI model inference,AI Engineer,ff56a859,Data Scientist,2.869565217391304,0,97,DATA SCIENTIST,4 tahun 3 bulan,JUNIOR,51,71.9907037817,89.5,95.83333333,11.98196147,1.0,73.15820762,73.15820762,3.0,40.12254569077392,40.12254569077392,0.5004377408696367
Optimize business processes with AI,Data Scientist,006bac9a,Data Analyst,3.0555555555555554,3,7,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,24.3446545288,90.0,100.0,10.68886874,1.0,59.64183706,59.64183706,2.0,33.04628475291111,33.04628475291111,0.17981014135336926
Optimize business processes with AI,Data Scientist,00c74be4,Data Scientist,2.3333333333333335,3,106,DATA SCIENTIST,5 tahun 10 bulan,MIDDLE,70,65.8296276846,90.0,70.58823529,2.714292537,1.0,67.48966658,67.48966658,9.0,36.86618995406667,44.23942794488,0.46598794753777895
Optimize business processes with AI,Data Scientist,01c8c0ef,Data Scientist,3.7222222222222223,1,67,DATA SCIENTIST,2 tahun 2 bulan,SENIOR,26,77.0315563725,92.0,96.35416667,6.32783673,1.1,82.53917202,82.53917202,3.0,45.49520561504444,54.59424673805333,0.7307321105351424
Optimize business processes with AI,Data Scientist,01d1846b,Data Analyst,2.888888888888889,0,77,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,76.130287115,84.0,91.92708333,7.89858338,1.0,70.77981892,70.77981892,2.0,38.87108180537778,38.87108180537778,0.3287341400332353
Optimize business processes with AI,Data Scientist,03ad7f49,Data Scientist,2.4444444444444446,2,91,DATA SCIENTIST,3 tahun 4 bulan,JUNIOR,40,75.1958741829,90.0,0.0,4.519739335,1.0,70.74391915,70.74391915,2.0,38.64316603838889,46.371799246066665,0.5205068016682293
Optimize business processes with AI,Data Scientist,0514ff91,Data Scientist,2.9444444444444446,0,37,DATA SCIENTIST,3 tahun 4 bulan,MIDDLE,40,75.6379551821,90.0,100.0,11.44256681,1.0,74.661971,74.661971,4.0,40.95473351888889,49.14568022266666,0.591427289227937
Optimize business processes with AI,Data Scientist,056cd3f9,Data Engineer,3.4444444444444446,3,48,DATA ENGINEER,7 tahun 7 bulan,SENIOR,91,80.4681314192,90.0,34.22459893,5.168397654,1.3,94.26532683,94.26532683,0.0,51.5795121087889,51.5795121087889,0.6536536592338056
Optimize business processes with AI,Data Scientist,05eed8dc,Data Engineer,2.5,3,49,DATA ENGINEER,2 tahun 5 bulan,MIDDLE,29,62.7957662233,95.0,99.21875,8.595362988,1.2,87.48866032,87.48866032,8.0,47.5439899696,47.5439899696,0.550476486138198
Optimize business processes with AI,Data Scientist,106760ca,Data Engineer,4.722222222222222,1,21,DATA ENGINEER,1 tahun 11 bulan,MIDDLE,23,71.4513888888,91.25,100.0,8.016044212,1.2,88.25251765,88.25251765,3.0,48.993278798944445,48.993278798944445,0.5875308050722176
Optimize business processes with AI,Data Scientist,123117c9,Data Analyst,2.0,2,32,DATA ANALYST,4 tahun 2 bulan,MIDDLE,50,70.4449813258,95.0,100.0,3.648580437,1.0,74.43733436,74.43733436,2.0,40.3917872108,40.3917872108,0.36761438388544976
Optimize business processes with AI,Data Scientist,14d4dbd6,Data Analyst,1.3333333333333333,2,108,DATA ANALYST,4 tahun 2 bulan,JUNIOR,50,79.6974498133,80.5,98.4375,3.111615146,1.0,69.81056917,69.81056917,9.0,37.62626832676666,37.62626832676666,0.29690769197409544
Optimize business processes with AI,Data Scientist,1551c5ff,Data Analyst,2.0,2,66,DATA ANALYST,2 tahun 5 bulan,JUNIOR,29,79.0374358075,90.0,100.0,15.2788331,1.0,76.22782609,76.22782609,2.0,41.3407478277,41.3407478277,0.3918766900886528
Optimize business processes with AI,Data Scientist,1667415a,Data Analyst,3.0,0,50,DATA ANALYST,4 tahun 1 bulan,JUNIOR,49,73.4773576096,90.0,100.0,10.26693491,1.0,73.85696587,73.85696587,1.0,40.5541919111,40.5541919111,0.37176662423910106
Optimize business processes with AI,Data Scientist,1672e04a,Data Analyst,3.3333333333333335,3,41,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,69.8277310925,86.0,100.0,7.456011595,1.0,70.40596081,70.40596081,4.0,38.88182589596667,38.88182589596667,0.3290088368026273
Optimize business processes with AI,Data Scientist,17466c54,Data Analyst,2.3333333333333335,2,11,DATA ANALYST,3 tahun 1 bulan,JUNIOR,37,49.8728816529,90.0,100.0,7.676082801,1.0,66.60685575,66.60685575,0.0,36.39830021416666,36.39830021416666,0.2655119334725495
Optimize business processes with AI,Data Scientist,1893af41,Data Analyst,2.2777777777777777,2,103,DATA SCIENTIST,1 tahun 1 bulan,JUNIOR,13,37.5269607842,98.0,29.01069519,0.0,1.0,62.25313576,62.25313576,3.0,34.06471750835556,34.06471750835556,0.205848658568851
Optimize business processes with AI,Data Scientist,1dbecdbe,Data Scientist,2.5,0,4,DATA SCIENTIST,2 tahun 3 bulan,JUNIOR,27,85.3527602713,90.0,99.30555556,6.414697312,1.0,76.68127695,76.68127695,5.0,41.816076783499994,50.17929214019999,0.6178538957612996
Optimize business processes with AI,Data Scientist,29e9efd9,Data Engineer,2.9444444444444446,3,61,DATA ENGINEER,3 tahun 1 bulan,MIDDLE,37,72.8804563492,94.0,99.30555556,9.72908414,1.2,90.62742563,90.62742563,0.0,49.4164244727889,49.4164244727889,0.5983494731228608
Optimize business processes with AI,Data Scientist,2d801262,Data Analyst,3.0555555555555554,0,9,DATA ANALYST,2 tahun 10 bulan,MIDDLE,34,80.3460259104,90.0,95.74652778,10.27336667,1.1,83.12594823,83.12594823,9.0,45.492863673011115,45.492863673011115,0.49803484274118287
Optimize business processes with AI,Data Scientist,31e8a51f,Data Scientist,2.4444444444444446,0,98,DATA SCIENTIST,2 tahun 9 bulan,JUNIOR,33,52.8933765175,90.0,65.10695187,6.407601293,1.0,64.07121964,64.07121964,0.0,35.10663529808889,42.127962357706664,0.4120035948668781
Optimize business processes with AI,Data Scientist,3350383a,Artificial Intelligence Engineer,4.5,1,30,AI ENGINEER,3 tahun 9 bulan,MIDDLE,45,54.1797239725,95.5,96.44097222,11.49637749,1.3,92.17002068,92.17002068,0.0,50.965110960400004,50.965110960400004,0.6379451160884563
Optimize business processes with AI,Data Scientist,365fc87a,Data Analyst,2.611111111111111,0,110,DATA ANALYST,2 tahun 5 bulan,BASIC,29,80.8585434175,90.0,8.155080214,6.607477284,1.0,72.88466719,72.88466719,3.0,39.85609583292223,39.85609583292223,0.35391823252888005
Optimize business processes with AI,Data Scientist,36cf70f2,Artificial Intelligence Engineer,3.3333333333333335,1,58,AI ENGINEER,2 tahun 5 bulan,MIDDLE,29,43.5532358775,89.5,100.0,11.83988942,1.3,84.69716654,84.69716654,4.0,46.45616493286667,46.45616493286667,0.5226637996402547
Optimize business processes with AI,Data Scientist,3951d86b,Data Scientist,4.222222222222222,1,78,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,55.4426062092,95.0,100.0,4.279280813,1.0,70.17243405,70.17243405,0.0,39.175834490944446,47.011001389133334,0.5368494378584321
Optimize business processes with AI,Data Scientist,39c4596a,Data Scientist,3.0555555555555554,0,42,DATA SCIENTIST,3 tahun 5 bulan,JUNIOR,41,60.7098506071,80.0,97.91666667,4.694561364,1.0,64.25018915,64.25018915,0.0,35.48871136061111,42.58645363273333,0.4237259524738073
Optimize business processes with AI,Data Scientist,3cac7e99,Data Scientist,3.0555555555555554,0,88,DATA SCIENTIST,10 tahun 2 bulan,SENIOR,122,88.3660831,98.0,34.22459893,51.7318368,1.0,87.21080158,87.21080158,0.0,47.65783594851111,57.18940313821333,0.7970831035105643
Optimize business processes with AI,Data Scientist,42e7a026,Data Analyst,3.1666666666666665,0,64,DATA ANALYST,2 tahun 6 bulan,JUNIOR,30,73.5210696779,89.0,99.21875,4.472503523,1.0,72.45268383,72.45268383,2.0,39.88825576323333,39.88825576323333,0.35474047326551944
Optimize business processes with AI,Data Scientist,46fd6e1c,Data Analyst,2.2777777777777777,2,5,DATA SCIENTIST,1 tahun 2 bulan,JUNIOR,14,67.4580357142,90.0,100.0,11.7055718,1.0,72.32438573,72.32438573,0.0,39.40247999245556,39.40247999245556,0.34232052633957744
Optimize business processes with AI,Data Scientist,47d42365,Data Engineer,3.5,3,53,DATA ENGINEER,4 tahun 4 bulan,JUNIOR,52,71.9768703312,91.5,97.82986111,3.794124597,1.2,87.64556985,87.64556985,3.0,48.097152020500005,48.097152020500005,0.564619314428344
Optimize business processes with AI,Data Scientist,4cba2f2d,Artificial Intelligence Engineer,2.4444444444444446,0,36,AI ENGINEER,1 tahun 7 bulan,JUNIOR,19,66.0502450979,95.0,100.0,5.817498712,1.2,84.80862745,84.80862745,5.0,46.097461437388894,46.097461437388894,0.5134927403903237
Optimize business processes with AI,Data Scientist,4d57b04b,Data Scientist,2.7777777777777777,0,20,DATA SCIENTIST,3 tahun 11 bulan,MIDDLE,47,60.9976657327,96.5,91.31944444,1.268481508,1.1,78.63807432,78.63807432,0.0,42.98373494515556,51.58048193418667,0.6536784549949208
Optimize business processes with AI,Data Scientist,516J6855,Data Scientist,2.7222222222222223,0,46,DATA SCIENTIST,2 tahun 5 bulan,JUNIOR,29,54.7360673438,80.0,96.96180556,11.10881594,1.0,63.41641108,63.41641108,1.0,34.89014231684445,41.86817078021333,0.40536144060894164
Optimize business processes with AI,Data Scientist,528f3560,Data Analyst,1.6111111111111112,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.82016481222223,34.82016481222223,0.2251633629732055
Optimize business processes with AI,Data Scientist,528f3560,Data Analyst,1.6111111111111112,2,55,DATA SCIENTIST,7 tahun 0 bulan,SENIOR,84,32.3536327033,90.0,94.11764706,44.61622935,1.0,64.269703,64.269703,0.0,34.82016481222223,34.82016481222223,0.2251633629732055
Optimize business processes with AI,Data Scientist,5312eea4,Data Analyst,2.6666666666666665,3,84,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,49.7969187675,86.0,92.79513889,46.9198146,1.0,70.0469465,70.0469465,2.0,38.37821497833333,38.37821497833333,0.3161328943522319
Optimize business processes with AI,Data Scientist,544a3d1a,Data Scientist,2.7777777777777777,0,62,DATA SCIENTIST,4 tahun 2 bulan,MIDDLE,50,59.509354575,90.5,100.0,7.234474611,1.0,69.58669591,69.58669591,15.0,38.186504387855564,45.82380526542668,0.5064961066836128
Optimize business processes with AI,Data Scientist,54b0fc4f,Data Analyst,3.2777777777777777,1,89,DATA ANALYST,2 tahun 2 bulan,MIDDLE,26,71.3084967321,88.5,98.61111111,6.180876807,1.0,71.78045298,71.78045298,3.0,39.58419563495556,39.58419563495556,0.3469664942351149
Optimize business processes with AI,Data Scientist,557e30ab,Data Analyst,2.0,2,29,DATA ANALYST,3 tahun 5 bulan,MIDDLE,41,53.7861081933,85.0,100.0,4.549017204,1.0,64.81437318,64.81437318,2.0,35.2916177854,35.2916177854,0.23721711545981145
Optimize business processes with AI,Data Scientist,55b2e646,Data Scientist,3.0,1,57,AI ENGINEER,3 tahun 0 bulan,JUNIOR,36,50.15589986,90.0,100.0,0.871158899,1.3,85.36316737,85.36316737,0.0,46.6524787061,55.98297444732,0.7662380486268295
Optimize business processes with AI,Data Scientist,57635c17,Data Analyst,1.7222222222222223,2,12,DATA ANALYST,3 tahun 3 bulan,MIDDLE,39,67.5095967558,90.0,99.21875,6.039999292,1.0,71.43352597,71.43352597,4.0,38.66921320854445,38.66921320854445,0.3235729166674217
Optimize business processes with AI,Data Scientist,57ecf7ad,Data Analyst,1.0,2,27,MGT,5 tahun 1 bulan,-,61,3.4722222221,90.0,77.54010695,4.326516624,1.0,48.19519238,48.19519238,0.0,26.0134519614,26.0134519614,0.0
Optimize business processes with AI,Data Scientist,5b749bf9,Data Engineer,2.5,3,101,DATA ENGINEER,2 tahun 3 bulan,BASIC,27,34.81372549,90.0,86.63101604,10.06283501,1.2,70.83787239,70.83787239,3.0,38.7190723667,38.7190723667,0.3248476778541985
Optimize business processes with AI,Data Scientist,5d16d190,Data Scientist,3.0555555555555554,0,99,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,62.2739437442,90.0,97.74305556,28.26078997,1.0,73.16053928,73.16053928,5.0,40.21119692951111,48.25343631541333,0.5686150728933534
Optimize business processes with AI,Data Scientist,5dc773ce,Artificial Intelligence Engineer,3.2222222222222223,0,35,DATA SCIENTIST,4 tahun 4 bulan,MIDDLE,52,72.0571603642,91.0,95.57291667,5.121161842,1.1,80.15052819,80.15052819,0.0,43.99422438514445,43.99422438514445,0.4597187686672651
Optimize business processes with AI,Data Scientist,6131e4d7,Data Engineer,4.111111111111111,1,38,DATA ENGINEER,2 tahun 3 bulan,MIDDLE,27,58.5518732492,93.5,99.30555556,10.46636816,1.2,85.46875202,85.46875202,0.0,47.23066079282222,47.23066079282222,0.5424655230971669
Optimize business processes with AI,Data Scientist,64S57577,Data Scientist,4.277777777777778,1,40,DATA SCIENTIST,3 tahun 9 bulan,MIDDLE,45,73.6180643087,84.5,89.32291667,3.982774045,1.0,69.5311892,69.5311892,9.0,38.86208583155556,46.63450299786667,0.5272234121928299
Optimize business processes with AI,Data Scientist,65054asd,Data Analyst,2.0,2,10,DATA ANALYST,3 tahun 4 bulan,JUNIOR,40,70.5590744629,99.0,0.0,4.917061944,1.0,73.99273476,73.99273476,2.0,40.1561494228,40.1561494228,0.3615897754204771
Optimize business processes with AI,Data Scientist,66d21701,Data Analyst,3.388888888888889,0,33,DATA ANALYST,4 tahun 3 bulan,JUNIOR,51,63.8499212188,81.5,83.07291667,3.823402466,1.0,64.77440963,64.77440963,0.0,35.92321488167777,35.92321488167777,0.25336531157463504
Optimize business processes with AI,Data Scientist,6de6b041,Data Scientist,2.9411764705882355,3,16,DATA SCIENTIST,4 tahun 0 bulan,MIDDLE,48,59.6452497667,90.0,100.0,7.186353322,1.1,76.3103827,76.3103827,7.0,41.82685577217648,50.192226926611774,0.6181846025820114
Optimize business processes with AI,Data Scientist,6e0778a1,Data Scientist,2.9444444444444446,0,92,DATA SCIENTIST,3 tahun 1 bulan,JUNIOR,37,54.5927141687,70.0,97.91666667,4.665283496,1.0,57.55075558,57.55075558,2.0,31.88578934628889,38.26294721554667,0.3131858155100939
Optimize business processes with AI,Data Scientist,6fb8c1a0,Data Scientist,3.0,3,75,DATA SCIENTIST,3 tahun 0 bulan,BASIC,36,61.1916404063,98.0,0.0,3.823402466,1.0,70.34689224,70.34689224,0.0,38.6938528872,46.43262346464,0.5220619092135959
Optimize business processes with AI,Data Scientist,7176fcb0,Data Engineer,3.2777777777777777,3,104,DATA ENGINEER,7 tahun 0 bulan,SENIOR,84,75.0633578433,80.0,33.82352941,7.122781583,1.2,79.20577781,79.20577781,10.0,43.519617794855556,43.519617794855556,0.44758438688726687
